newid,id_original,date,comment,actual_song,actual_singer,song,singer,album,lyric,matching_fragments,cite_type,title,note,id_0123,fragment_number,lyric_number,matchlyric_number
0646,2815,2006-12-02,855,将进酒,龚琳娜,将进酒,龚琳娜,三碗不过岗,君不见，黄河水天上来， 奔流到海不复回 君不见，高堂明镜悲白发， 朝如青丝暮成雪 人生得意须尽欢， 莫使金樽空对月 天生我材必有用， 会须一饮三百杯 岑夫子丹丘生， 将进酒君莫停 五花马千金裘， 呼儿将出换美酒  君不见，长江水长又长， 一马平川奔腾入海 君莫愁，无边落木萧萧下， 何处春风又绿江南岸 滚滚长江东逝水， 浪花淘尽英雄 千古兴亡多少事， 都付笑谈中 三生门六路风， 两眼灵光八面玲珑 达摩子淳于僧， 八丈佛爷七个高僧 岑夫子丹丘生， 将进酒君莫停 五花马千金裘， 呼儿将出换美酒,"君不见黄河之水天上来奔流到海不复回君不见高堂明镜悲白发朝如青丝暮成雪人生得意须尽欢莫使金樽空对月天生我材必有用千金散尽还复来烹羊宰牛且为乐会须一饮三百杯岑夫子丹, 生将进酒杯莫停与君歌一曲请君为我倾耳听钟鼓馔玉, 足贵但愿长醉不, 醒古来圣贤皆寂寞惟有饮者留其名, 陈王昔时宴平乐斗酒十千恣欢谑主人何为言少钱径须沽取对君酌五花马千金裘呼儿将出换美酒与尔同销万古愁",3,0,,596,175,176,173
1027,3807,2007-05-13,836,天香,安以轩,天香,安以轩,I'm天秤座,春翠花月媚夏柳抚人蕊 秋樱漫天飞冬艳融冰髓 暗暗唇语对玫瑰瓣瓣碎 轻轻神交汇灵犀点点醉 此生为了美死都不后悔 天香我如水穿透你心扉 此生为了美活都不后悔 天香我如味浸透你防备 此生为了美死都不后悔 天香我如梅刺透你舌蕾 此生为了美誓都不后悔 你在痴着谁谁让你乱坠 眼空蓄泪泪双空垂 不过是花开花落没 何必为谁消得人憔悴 不过是缘来缘散飞 幽暗在唇语间相对 玫瑰瓣飘飘漫漫碎 轻淡在眼神间交汇 灵犀点点缓缓醉 此生为了美死都不后悔 天香我如水穿透你心扉 此生为了美活都不后悔 天香我如味浸透你防备 此生为了美死都不后悔 天香我如梅刺透你舌蕾 此生为了美誓都不后悔 你在痴着谁谁让你乱坠 此生为了美死都不后悔 天香我如水穿透你心扉 此生为了美活都不后悔 天香我如味浸透你防备 此生为了美死都不后悔 天香我如梅刺透你舌蕾 此生为了美誓都不后悔 你在痴着谁谁让你乱坠 （我不后悔）,消得人憔悴,3,0,,967,5,348,5
1062,3894,2013-12-25,807,天涯倾情,小W,天涯倾情,小W,音频怪物歌曲合集,"一壶浊酒喜相逢,都付笑谈中。（合唱） 你我多少事，踏月随风。（合唱） 天涯任我飘萍，楚色云淡江清。（老怪） 今日把酒共卧，牵动一潭星。 萱庐倚醉解忧，往事转头成空。 惹出一腔柔情伴随飞花流萤。 任春风十里暖襟胸，跨柳外青骢笑忘形。（小W） 驰疆纵马与共，佐酒倾情。 轻鸥欲下落洲汀，一钩残月挂三星。 碧血尽染青锋。同做游戏人间飞鸿。 黄莺又啼数声，枕上浊酒微醒。（小W） 流水飞花似梦，江上数峰青。 回首悠悠往事，聚散有谁能定。 惹出一腔柔情伴随飞花流萤。 任春风十里暖襟胸，跨柳外青骢笑忘形。（老怪） 驰疆纵马与共，佐酒倾情。 轻鸥欲下落洲汀，一钩残月挂三星。 碧血尽染青锋。同做游戏人间飞鸿。 任春风十里暖襟胸，跨柳外青骢笑忘形。（合唱） 驰疆纵马与共，佐酒倾情。 轻鸥欲下落洲汀，一钩残月挂三星。 碧血尽染青锋。同做游戏人间飞鸿。",江上数峰青,3,0,,1003,5,289,5
0864,3396,2018-08-10,802,《仙途永续》寻仙十年音乐回忆,奇然,《仙途永续》寻仙十年音乐回忆,奇然,《仙途永续》寻仙十年音乐回忆, 《梦千年之恋》 早就遗失了你却没遗忘 最初的最美的心跳脉搏 你微笑的眼眸像梦境中的萤火 写满了有多爱我 《情愿》 小窗台流霜笺 执笔红尘情深浅 烛影斜 怎堪长路独寻仙 乘风去青丝辫 仁心扶伤救世缘 归心切 只见故园空楼月 《再逢明月照九州》 月儿弯弯照九洲 几家欢乐几家愁 几家高楼饮美酒 几家流落在呀嘛在街头在巷口 《别有天》 天上弹指一轮回 地上千秋岁 才等我看清你眼眉 哪句青山带绿水 树上鸟儿成双对 还以为唱到不须归 《如梦令》 今夜醉唱一首如梦令 勾我思绪如涌浪 你已寻仙而去在何方 又恐相见泪染妆 夜风忽然送来桂花香 花月佳期几度叹西厢（啊） 可惜少了你陪伴在我身旁 《聆梦记》 桃花识襟怀 心头绽沧海 邀得远山一颦黛 妆罢好登台 《相忘于江湖》 我不怕红尘可笑，笑不尽无聊 谁能够穿过岁月不老 眼泪于谁去凭吊，谁又能知道 若与你痴做一场梦也好 反正最后是忘掉，谁忆今朝笑 何苦追问着情犹难了 不如把一杯高歌，我放声地歌 谁能听到谁又能够与我附和 《寻勒个仙》 出世离了红尘 只为奔那天门 莫笑那痴心妄想乱我心 此去定要将仙寻 《飞》 Flyfly飞起来 Flyfly向东海 Flyfly飞起来 Flyfly云天外 战斗吧 在这舞台里面 辉煌属于自己 抵抗无尽阻力 fightingfightingfighting 紧握心中热情 哪怕路再艰辛 《逍遥调》 云衫仙友同游四方 寻百草始小桑 踏破凌霄法宝显灵光 聚仙友锦绣坊 仙山云海慢度韶光 苍茫怒海战歌响 依稀往事恍若梦一场 觅仙踪路茫茫 结尾（原逍遥调结尾）： 我负手遥立天边的远川 叹宿命情缘牵绊在云端 等烟霞满天 看不破仙界间陌路尘烟,"月儿弯弯照九, 几家欢乐几家愁几家",2,0,,809,15,538,15
0532,2484,2014-11-11,801,坐看云起时,周传雄,坐看云起时,周传雄,时不知归,  是非起雾的年代 我偷转了时间的钟摆 在感性尚未崩坏的现在 明白是谁让我等待 请记得好好的爱 爱你的单纯 爱生命中偶然的澎湃 沧桑过后是繁花盛开 我心里有过你 一句电影的对白 反转坚强背后的伤害 道尽此生万般的无奈 坐看云起时 享受青春流逝 想念是知足 满满皆是幸福 坐看云起时 享受青春流逝 想念是知足 满满皆是幸福 是非起雾的年代 我偷转了时间的钟摆 在感性尚未崩坏的现在 明白是谁让我等待 请记得好好的爱 爱你的单纯 爱生命中偶然的澎湃 沧桑过后是繁花盛开 我心里有过你 一句电影的对白 反转坚强背后的伤害 沧桑过后是繁花盛开 我心里有过你 一句电影的对白 反转坚强背后的伤害 道尽此生万般的无奈 坐看云起时 享受青春流逝 想念是知足 满满皆是幸福 坐看云起时 青春流逝 坐看云起时 享受青春流逝 想念是知足 青春流逝 满满皆是幸福 制作人：周传雄,"坐看云起时, 坐看云起时, 坐看云起时, 坐看云起时, 坐看云起时",3,0,,493,5,322,25
0991,3701,2008-05-20,800,千年空城,"东篱, 洛绯烟",千年空城,东篱,洛绯烟作词,策划/海报：『红尘之上』 编曲：江枫云鹤 文案：洛绯烟 女声：清弄 OS：五色石南叶 MIX：奶妈月  千千万万盏灯，等回过离人？ 门前草木青青，送君一程。 且歌且行且记此生，明月侯归人。 日后山高水长无那声。 滴滴答答雨声，响过梦几更。 莫问家国山河，何以蒙尘。 流血流泪留谁一人，流年里浮沉。 长恨相思迢递隔重城。 不知故园如今还在么，（故园可还在么？） 不知春夏秋冬几轮了，（四季又几轮了？） 不知等候的人过得好吗，（过得好不好呢？） 这一路怎么回头呢？ 玉门关外他提剑，守望孤城， 有雪飞落的黄昏。 看浮生梦里，丹心热忱， 三尺碧血，尽付刀刃。 听闻故里七月间雨雪纷纷， 屋檐下她仍在等。 草木枯黄几季不忍相问， 抬眼望巍巍王城。 【哼唱】 千千万万盏灯，等回过离人？ 门前草木回春，君复征程。 且歌且行且记此生，明月候归人。 日后山高水长听雨声。 滴滴答答雨声，响过梦几更。 不忘家国山河，何以蒙尘。 流血流泪留谁一人，流年里浮沉。 长恨相思迢递隔重城。 似乎故园早已不在了，（故园早已不在） 似乎春夏秋冬千载了，（四季过了千载） 似乎等候的人等不到了，（为何等了又等） 这一路似乎很长呢。 玉门关外他提剑，守望孤城， 有雪飞落的黄昏。 看浮生梦里，丹心热忱， 三尺碧血，尽付刀刃。 听闻故里七月间雨雪纷纷， 屋檐下她仍在等。 草木枯黄几季不忍相问， 抬眼望巍巍王城。 玉门关外他提剑，守望孤城， 有雪飞落的黄昏。 欢笑泪痕演绎这游子情深， 书写青史话本。 听闻故里千百年雨雪纷纷， 千百年她仍在等。 又是一场人间月落日升， 抬眼望身后空城。,"相思迢递隔重城, 相思迢递隔重城",3,0,,931,7,531,14
0068,141,2003-07-01,797,山一程水一程,陈思思,山一程水一程,陈思思,还珠格格Ⅲ天上人间 音乐全纪录,山一程水一程 柳外楼高空断魂 马萧萧车辚辚 落花和泥辗作尘 风轻轻水盈盈 人生聚散如浮萍 梦难寻梦难平 但见长亭连短亭 山无凭水无凭 萋萋芳草别王孙 云淡淡柳青青 杜鹃声声不忍问 歌声在酒杯倾 往事悠悠笑语频 迎彩霞送黄昏 且记西湖月一轮 山一程水一程 柳外楼高空断魂 迎彩霞送黄昏 且记西湖月一轮,"柳外楼高空断魂, 长亭连短亭, 柳外楼高空断魂",2,0,,66,12,123,19
0740,3062,2014-11-12,786,别的,林二汶,别的,林二汶,别的,世上男男女女说起同一件事总有不一样记忆 有人死心塌地有人三心两意也许都身不由己 心里明明愿意却又若无其事爱情啊谈何容易 爱上不该爱的选了错误伴侣找理由说服自己 不管跟谁在一起还有一位在心底 春来秋去花开两枝艳红洁白为同一个人走来 床前的一轮明月光转眼会变作一颗饭粒子 得到了手又嫌不够还有没有心问口 心里明明愿意却又若无其事爱情啊谈何容易 爱上不该爱的选了错误伴侣找理由说服自己 不管跟谁在一起还有一位在心底 无怨无悔有始有终合情合理多少人真的可以 墙上的一抹蚊子血放到心头就是永志不渝 不会错没有绝对回头一看都破碎 不管跟谁在一起还有一位在心底 无怨无悔有始有终合情合理多少人真的可以 相隔着好一段距离放在心头就是永志不渝 床前明月光墙上蚊子血擦不去摘不掉一念到底,床前明月光,3,0,,686,5,316,5
0607,2713,2012-01-17,785,墙,鞠起,墙,鞠起,客厅现场,我说的是，城墙上那一块青砖上刻的字 用寥寥几个小楷刻上的名字 一句坚持，年少时日，生怕不牢固的誓 可笑的是，忘记了那年是为谁放下矜持 写下那无情最是台城柳的诗 低了眉头高了城池，何必相识 他们说下马坊，改换了新围墙 斜阳照乌衣巷，旧颜变了新装 于是我一边想，一边忘 越来越模糊她的模样，生了华发。 镜子上，琉璃剥落时光 像那冷清地方，字迹斑驳的墙 两两相忘，忘了那檐上的燕儿啊 如今只道是寻常。 可笑的是，忘记了那年是为了谁而放肆 烟雨中游遍南朝四百八十寺 湿了红墙绿了酒帜，醉生梦死。 说来是老地方，却不见旧模样 似曾白玉为堂，终究是梦一场 于是我一边想，一边忘 越来越清晰她的模样，刻在墙上。 明月窗，斟满我这一觞 问君几多惆怅，喝下这一碗桂花酿 忘了那墙上的名字啊 如今只是话寻常。 我说的是，城墙上那一块青砖上刻的字 用寥寥几个小楷刻上的名字 一句坚持，一件活着的事,"无情最是台城柳, 南朝四百八十寺",2,0,,560,14,333,14
0057,112,1994-01-27,772,笑红尘,陈淑桦,笑红尘,陈淑桦,爱的进行式,笑红尘(《东方不败风云再起》电影主题曲|《莲花争霸》电视剧插曲|《做个真的我》粤语版)-陈淑桦(ChanSarah) 作词：厉曼婷 作曲：李宗盛 红尘多可笑 痴情最无聊 目空一切也好 此生未了 心却已无所扰 只想换得半世逍遥 醒时对人笑 梦中全忘掉 叹天黑得太早 来生难料 爱恨一笔勾销 对酒当歌我只愿开心到老 风再冷不想逃 花再美也不想要 任我飘摇 天越高心越小 不问因果有多少 独自醉倒 今天哭明天笑 不求有人能明了 一身骄傲 歌在唱舞在跳 长夜漫漫不觉晓将快乐寻找 红尘多可笑 痴情最无聊 目空一切也好  此生未了 心却已无所扰 只想换得半世逍遥 醒时对人笑 梦中全忘掉 叹天黑得太早 来生难料 爱恨一笔勾销 对酒当歌我只愿开心到老 风再冷不想逃 花再美也不想要 任我飘摇 天越高心越小 不问因果有多少 独自醉倒 今天哭明天笑 不求有人能明了 一身骄傲 歌在唱舞在跳 长夜漫漫不觉晓将快乐寻找 风再冷不想逃 花再美也不想要 任我飘摇 天越高心越小 不问因果有多少 独自醉倒 今天哭明天笑 不求有人能明了 一身骄傲 歌在唱舞在跳 长夜漫漫不觉晓将快乐寻找 风再冷不想逃 花再美也不想要 任我飘摇 天越高心越小 不问因果有多少 独自醉倒 今天哭明天笑 不求有人能明了 一身骄傲 歌在唱舞在跳 长夜漫漫不觉晓将快乐寻找,"长夜漫漫不, 长夜漫漫不, 长夜漫漫不, 长夜漫漫不",3,0,,55,5,418,20
0984,3682,2016-04-23,757,【洛天依×乐正绫】挚,"FFFFFran, 洛天依Official, 乐正绫",【洛天依×乐正绫】挚,fran,【洛天依×乐正绫】挚,怀念起曾无知无忧无虑的我与你 羡艳起当时少年心性未平多无羁 以水为酒浮三大白“惟你最是独一” 也敢拍案相视狂笑“天高任我试翼” 过去遥远得像梦境一样不可思议 时光预言着幼稚情谊定会被遗弃 现实温柔地为我带上虚伪的面具 命运试图推翻一切豪情 有多少信誓旦旦与多少天真无邪 甘愿尽数抵给时间又能换来多少过眼云烟 最美时节最美的初夏初见 正好少年有幸有你相携 曼妙因缘该当重谢 有如信仰般完美无缺 那句诺言心如磐石勿改变 刻在心间可作再见之约 从此坚决不弃旧愿 纵然殊途也同归相偕 海内存知己足够贴切描绘我与你 若共沐漫天日光就不能算是分离 尘嚣滚滚不容沉思谁还记得自己 可你一诺千钧决不放弃决不怀疑 现下每分每秒终有日抽象成梦境 时光与我抢夺破碎成分秒的回忆 凭青春为何不溯逆人海追逐初心 摔了面具有你在侧无惧 有多少信誓旦旦与多少天真无邪 赎回换一次再少年 终究不甘囚于过眼云烟 最美时节最美的初夏初见 正好少年有幸有你相携 曼妙因缘该当重谢 有如信仰般完美无缺 那句诺言心如磐石勿改变 刻在心间可作再见之约 从此坚决不弃旧愿 纵然殊途也同归相偕 有多少信誓旦旦与多少天真无邪 赎回换一次再少年 终究不甘囚于过眼云烟 最美时节最美的初夏初见 正好少年有幸有你相携 曼妙因缘该当重谢 有如信仰般完美无缺 那句诺言心如磐石勿改变 刻在心间可作再见之约 从此坚决不弃旧愿 纵然殊途也同归相偕,海内存知己,3,0,,924,5,540,5
0082,2660,2005-03-13,752,花盼,戴佩妮,花盼,戴佩妮,爱疯了, 有花堪折直须折呀你要记得啊 莫待无花空折时才想念它 有心栽花花不开呀那不一定啊 无心插柳柳成荫啊多难得啊 看花绽放啦而你却错过它 待冬去春来花谢又开年复一年啊 盼有人疼惜有人抚慰有人占有它 别把我当作无意栽下的野姜花 任香味在你身体里它恣意的散化 别把我当作是你擦肩的水中花 瞬间的美丽你要珍惜啊 谁开的满山枝桠谁开在艳阳底下 谁开了却没有人懂得欣赏它 谁开的满山枝桠谁开在艳阳底下 谁开了却没有人懂得欣赏它 看花绽放啦而你却错过它 待冬去春来花谢又开年复一年啊 盼有人疼惜有人抚慰有人占有它 别把我当作无意栽下的野姜花 任香味在你身体里它恣意的散化 别把我当作是你擦肩的水中花 瞬间的美丽你要珍惜啊 谁开的满山枝桠谁开在艳阳底下 谁开了 谢了  制作byenjoymusic宝鸿妮(黄怡/陈子鸿/戴佩妮) mixedby林正忠 recordedby林正忠 OP喜欢音乐有限公司 AdminByEMIPublishing(S.E.Asia)Ltd.TaiwanBranch  PhonographicCopyright–2005EMI(Taiwan)Ltd. Copyright–2005EMI(Taiwan)Ltd.,"有花堪折直须折, 莫待无花空折",2,0,,546,24,167,13
